den,datum,kraj_nuts_kod,kraj_nazev,okres_lau_kod,okres_nazev,orp_kod,orp_nazev,obec_kod,obec_nazev,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2011,"Kralupy nad Vltavou",534773,"Dřínov (Mělník)",0,13,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533769,"Tři Dvory",0,10,0,6,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533751,Třebovle,0,21,0,11,21
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2006,"Český Brod",533734,Tismice,0,11,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,533670,Chrustenice,0,14,0,7,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533637,"Radovesnice I",0,10,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,533602,Nenačovice,0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2012,"Kutná Hora",530930,Štipoklasy,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,531812,Svinaře,0,11,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,531561,"Tuhaň (Mělník)",0,25,0,16,24
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2025,Vlašim,532266,"Všechlapy (Benešov)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,532215,"Červený Újezd (Praha-západ)",0,30,0,15,25
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,532029,Žebrák,0,42,0,20,36
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,531880,Trubská,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533483,Libodřice,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,533416,"Kostelec nad Černými lesy",0,86,0,32,80
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2006,"Český Brod",533351,"Chrášťany (Kolín)",0,19,0,8,15
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2006,"Český Brod",533301,Doubravčice,0,27,0,13,27
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2025,Vlašim,533084,"Kladruby (Benešov)",0,10,0,7,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,533033,"Velké Přítočno",0,20,0,9,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,532398,Chržín,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,532347,"Hostouň (Kladno)",0,25,0,8,22
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,544248,Pavlíkov,0,7,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,541907,"Kounov (Rakovník)",0,4,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,541508,Věšín,0,6,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2007,Dobříš,541389,"Svaté Pole",0,14,0,3,13
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2007,Dobříš,541257,"Rybníky (Příbram)",0,4,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,540439,"Kamýk nad Vltavou",0,17,0,6,15
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2023,Sedlčany,540218,Dublovice,0,10,0,6,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539767,Tuchoměřice,0,12,0,4,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539686,Statenice,0,13,0,5,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539503,Ohrobec,0,39,0,18,38
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539368,"Kamenný Přívoz",0,30,0,22,29
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,537764,Sadská,0,78,0,29,74
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536610,Semčice,0,10,0,5,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536709,Strašnov,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2013,"Lysá nad Labem",537781,Semice,0,22,0,11,25
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,538299,"Kamenice (Praha-východ)",0,100,0,52,97
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,537896,Třebestovice,0,48,0,22,46
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539350,Jinočany,0,31,0,11,30
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539317,Jeneč,0,19,0,13,19
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539236,Horoměřice,0,75,0,35,75
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2003,"Brandýs n.L.- St.Boleslav",539082,Zlonín,0,23,0,10,23
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,599735,Březová-Oleško,0,18,0,8,17
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",599531,"Horní Slivno",0,6,0,4,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",599514,Březovice,0,11,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,599450,Grunta,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,599417,Železná,0,0,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",566047,Košátky,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,565261,"Přílepy (Rakovník)",0,11,0,7,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",565636,Rohatsko,0,10,0,7,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",565661,Řitonice,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,564907,Nupaky,0,23,0,10,21
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,564389,"Radětice (Příbram)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,564257,Horčápsko,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,564214,Počaply,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,564150,Libochovičky,0,3,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,564125,Plchov,0,5,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2017,Neratovice,571784,Libiš,0,51,0,23,45
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",570923,"Přepeře (Mladá Boleslav)",0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",570991,Ctiměřice,0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,513628,"Klokočná (Praha-východ)",0,5,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,529672,"Bezděkov pod Třemšínem",0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2025,Vlašim,530883,Vlašim,0,251,0,92,232
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,530522,Rabyně,0,4,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,530204,Mrač,0,16,0,7,15
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,532819,Slaný,0,305,0,123,267
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,532487,Knovíz,0,8,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,532169,Buštěhrad,0,71,0,21,65
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,532151,Drahňovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,532126,Braškov,0,20,0,15,19
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,532037,"Chrášťany (Benešov)",0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,531944,"Vráž (Beroun)",0,37,0,14,28
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,531901,"Újezd (Beroun)",0,13,0,7,13
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533441,Krakovany,0,20,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533262,"Červené Pečky",0,57,0,27,54
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533173,Barchovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533823,Veletov,0,6,0,4,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,533548,"Nučice (Praha-východ)",0,4,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533530,"Nová Ves I",0,35,0,24,33
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533505,Lošany,0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,535095,Loucká,0,14,0,5,15
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2003,"Brandýs n.L.- St.Boleslav",534684,"Borek (Praha-východ)",0,3,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2004,Čáslav,534641,Žáky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2004,Čáslav,534552,Vlačice,0,5,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2012,"Kutná Hora",533998,"Církvice (Kutná Hora)",0,28,0,16,26
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2012,"Kutná Hora",533955,"Kutná Hora",0,386,0,190,355
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533891,Vrbčany,0,12,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2006,"Český Brod",533866,Vitice,0,16,0,10,15
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536270,Luštěnice,0,60,0,21,51
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536181,"Kropáčova Vrutice",0,21,0,6,18
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",535427,"Bakov nad Jizerou",0,116,0,57,114
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,535109,Královice,0,9,0,3,9
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536431,Petkovy,0,9,0,4,9
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2019,Poděbrady,537560,Okřínek,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2019,Poděbrady,537292,"Kněžice (Nymburk)",0,26,0,5,27
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,541729,Hořesedly,0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,542504,Třeboc,0,3,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,541311,Smolotely,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539775,Tursko,0,21,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539571,Průhonice,0,22,0,12,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539546,"Petrov (Praha-západ)",0,12,0,5,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539457,"Líšnice (Praha-západ)",0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539414,"Libčice nad Vltavou",0,80,0,35,73
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539228,"Holubice (Praha-západ)",0,65,0,15,54
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539171,Dobrovíz,0,8,0,8,8
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539121,Černolice,0,14,0,9,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,538167,Dobřejovice,0,20,0,8,17
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,538035,Žehuň,0,11,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,537985,"Všechlapy (Nymburk)",0,18,0,7,17
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,537942,"Vestec (Nymburk)",0,6,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,537853,Straky,0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2013,"Lysá nad Labem",537624,Ostrá,0,13,0,8,13
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0208,Nymburk,2018,Nymburk,599671,Čilec,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,598267,Modletice,0,6,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,599221,Popovičky,0,4,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,564630,"Sedlice (Příbram)",0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,565130,Všesulov,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,564796,Výžerky,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,565181,Děkov,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,565466,Milý,0,4,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",570761,Ujkovice,0,4,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",571148,Rokytovec,0,6,0,1,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,571431,"Vrbičany (Kladno)",0,4,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2016,"Mnichovo Hradiště",571997,Neveklovice,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,513237,"Polní Chrčice",0,4,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,513571,Občov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2006,"Český Brod",513288,Mrzky,0,13,0,1,12
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,529583,"Tupadly (Mělník)",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2025,Vlašim,530000,Křivsoudov,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,530921,"Vranov (Benešov)",0,6,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2025,Vlašim,530719,Studený,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,531570,Dobřeň,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,531472,Lochovice,0,20,0,11,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2004,Čáslav,531421,Šebestěnice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,531219,"Hředle (Beroun)",0,9,0,0,9
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2016,"Mnichovo Hradiště",535516,Boseň,0,15,0,9,14
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2015,"Mladá Boleslav",536652,"Smilovice (Mladá Boleslav)",0,19,0,8,16
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0207,"Mladá Boleslav",2016,"Mnichovo Hradiště",536971,"Žďár (Mladá Boleslav)",0,32,0,14,26
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,535265,"Velký Borek",0,27,0,10,26
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,535214,Střemy,0,7,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,534765,"Dolní Beřkovice",0,36,0,14,33
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0206,Mělník,2014,Mělník,534714,Býkev,0,26,0,11,26
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2004,Čáslav,534480,"Tupadly (Kutná Hora)",0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,534463,Točník,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2012,"Kutná Hora",534129,Kácov,0,7,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0205,"Kutná Hora",2012,"Kutná Hora",533980,Bohdaneč,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2008,Hořovice,533963,Skřipel,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,533793,Korno,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533742,Toušice,0,6,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533629,"Radim (Kolín)",0,31,0,14,29
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533408,Kořenice,0,7,0,0,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0209,Praha-východ,2022,Říčany,533378,Jevany,0,7,0,2,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0204,Kolín,2010,Kolín,533327,"Horní Kruty",0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,533157,Žižice,0,23,0,12,22
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,532991,Úhonice,0,19,0,9,19
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,532908,Svinařov,0,9,0,5,7
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,532657,Malíkovice,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0201,Benešov,2001,Benešov,532606,Choratice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2009,Kladno,532355,Hradečno,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0203,Kladno,2024,Slaný,532291,"Dřínov (Kladno)",0,11,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ0202,Beroun,2002,Beroun,531855,Tmaň,0,16,0,6,16
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,531821,Tachlovice,0,18,0,7,17
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,542466,Sýkořice,0,6,0,5,6
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,542351,Řevničov,0,29,0,16,28
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,541966,"Krupá (Rakovník)",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,542202,Oráčov,0,7,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020C,Rakovník,2021,Rakovník,542032,"Lubná (Rakovník)",0,21,0,5,20
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2023,Sedlčany,540579,Křepenice,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2007,Dobříš,540781,Mokrovraty,0,25,0,12,25
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2023,Sedlčany,541281,Sedlčany,0,102,0,51,86
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539660,"Slapy (Praha-západ)",0,16,0,9,16
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,540145,Drahlín,0,12,0,4,11
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020B,Příbram,2020,Příbram,539996,Brdy,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ020,"Středočeský kraj",CZ020A,Praha-západ,2005,Černošice,539643,Řevnice,0,57,0,17,44
