datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-08-16,CZ032,CZ0322,157,98,1
2020-08-16,CZ032,CZ0323,188,149,3
2020-08-16,CZ032,CZ0324,54,42,5
2020-08-16,CZ032,CZ0325,56,28,0
2020-08-16,CZ032,CZ0326,21,14,0
2020-08-16,CZ032,CZ0327,58,56,2
2020-08-16,CZ041,CZ0411,335,288,35
2020-08-16,CZ041,CZ0412,102,94,3
2020-08-16,CZ041,CZ0413,78,78,0
2020-08-16,CZ042,CZ0421,60,57,0
2020-08-16,CZ042,CZ0422,63,33,1
2020-08-16,CZ042,CZ0423,324,292,11
2020-08-16,CZ042,CZ0424,52,30,3
2020-08-16,CZ042,CZ0425,65,70,6
2020-08-16,CZ042,CZ0426,83,77,0
2020-08-16,CZ042,CZ0427,113,108,0
2020-08-16,CZ051,CZ0511,42,29,0
2020-08-16,CZ051,CZ0512,155,132,2
2020-08-16,CZ051,CZ0513,212,177,2
2020-08-16,CZ051,CZ0514,75,61,1
2020-08-16,CZ052,CZ0521,166,110,1
2020-08-16,CZ052,CZ0522,49,36,1
2020-08-16,CZ052,CZ0523,107,86,0
2020-08-16,CZ052,CZ0524,59,32,1
2020-08-16,CZ052,CZ0525,47,38,1
2020-08-16,CZ053,CZ0531,144,112,1
2020-08-16,CZ053,CZ0532,228,168,5
2020-08-16,CZ053,CZ0533,80,67,3
2020-08-16,CZ053,CZ0534,96,70,2
2020-08-16,CZ063,CZ0631,153,116,4
2020-08-16,CZ063,CZ0632,171,141,7
2020-08-16,CZ063,CZ0633,36,30,0
2020-08-16,CZ063,CZ0634,70,47,1
2020-08-16,CZ063,CZ0635,79,67,0
2020-08-16,CZ064,CZ0641,48,41,0
2020-08-16,CZ064,CZ0642,549,445,6
2020-08-16,CZ064,CZ0643,155,120,3
2020-08-16,CZ064,CZ0644,187,157,15
2020-08-16,CZ064,CZ0645,92,43,1
2020-08-16,CZ064,CZ0646,66,59,0
2020-08-16,CZ064,CZ0647,140,126,0
2020-08-16,CZ071,CZ0711,10,10,0
2020-08-16,CZ071,CZ0712,771,704,24
2020-08-16,CZ071,CZ0713,142,123,0
2020-08-16,CZ071,CZ0714,109,102,1
2020-08-16,CZ071,CZ0715,76,65,0
2020-08-16,CZ072,CZ0721,68,57,0
2020-08-16,CZ072,CZ0722,277,209,3
2020-08-16,CZ072,CZ0723,84,71,0
2020-08-16,CZ072,CZ0724,222,180,2
2020-08-16,CZ080,CZ0801,37,40,1
2020-08-16,CZ080,CZ0802,1111,815,17
2020-08-16,CZ080,CZ0803,2384,2354,19
2020-08-16,CZ080,CZ0804,217,184,7
2020-08-16,CZ080,CZ0805,319,257,10
2020-08-16,CZ080,CZ0806,907,782,37
2020-08-16,,,10,383,0
2020-08-17,CZ010,CZ0100,4149,3473,114
2020-08-17,CZ020,CZ020A,365,325,5
2020-08-17,CZ020,CZ020B,109,62,2
2020-08-17,CZ020,CZ020C,39,27,0
2020-08-17,CZ020,CZ0201,138,115,1
2020-08-17,CZ020,CZ0202,150,134,1
2020-08-17,CZ020,CZ0203,231,165,6
2020-08-17,CZ020,CZ0204,153,120,1
2020-08-17,CZ020,CZ0205,116,93,1
2020-08-17,CZ020,CZ0206,200,179,2
2020-08-17,CZ020,CZ0207,138,99,1
2020-08-17,CZ020,CZ0208,157,135,2
2020-08-17,CZ020,CZ0209,422,373,4
2020-08-17,CZ031,CZ0311,89,66,0
2020-08-17,CZ031,CZ0312,37,26,0
2020-08-17,CZ031,CZ0313,47,41,0
2020-08-17,CZ031,CZ0314,44,26,0
2020-08-17,CZ031,CZ0315,102,86,5
2020-08-17,CZ031,CZ0316,69,53,1
2020-08-17,CZ031,CZ0317,66,57,0
2020-08-17,CZ032,CZ0321,364,349,8
2020-08-17,CZ032,CZ0322,160,98,2
2020-08-17,CZ032,CZ0323,194,152,3
2020-08-17,CZ032,CZ0324,54,42,5
2020-08-17,CZ032,CZ0325,67,29,0
2020-08-17,CZ032,CZ0326,23,14,0
2020-08-17,CZ032,CZ0327,58,56,2
2020-08-17,CZ041,CZ0411,335,291,35
2020-08-17,CZ041,CZ0412,102,95,3
2020-08-17,CZ041,CZ0413,78,79,0
2020-08-17,CZ042,CZ0421,60,57,0
2020-08-17,CZ042,CZ0422,63,34,1
2020-08-17,CZ042,CZ0423,325,292,11
2020-08-17,CZ042,CZ0424,52,32,3
2020-08-17,CZ042,CZ0425,65,71,6
2020-08-17,CZ042,CZ0426,83,77,0
2020-08-17,CZ042,CZ0427,114,109,0
2020-08-17,CZ051,CZ0511,44,32,0
2020-08-17,CZ051,CZ0512,155,135,2
2020-08-17,CZ051,CZ0513,214,181,2
2020-08-17,CZ051,CZ0514,76,63,1
2020-08-17,CZ052,CZ0521,167,115,1
2020-08-17,CZ052,CZ0522,51,36,1
2020-08-17,CZ052,CZ0523,107,88,0
2020-08-17,CZ052,CZ0524,61,33,1
2020-08-17,CZ052,CZ0525,47,40,1
2020-08-17,CZ053,CZ0531,144,113,1
2020-08-17,CZ053,CZ0532,230,180,5
2020-08-17,CZ053,CZ0533,80,71,3
2020-08-17,CZ053,CZ0534,97,70,2
2020-08-17,CZ063,CZ0631,157,116,4
2020-08-17,CZ063,CZ0632,173,143,8
2020-08-17,CZ063,CZ0633,36,31,0
2020-08-17,CZ063,CZ0634,70,50,1
2020-08-17,CZ063,CZ0635,80,69,0
2020-08-17,CZ064,CZ0641,49,43,0
2020-08-17,CZ064,CZ0642,555,451,6
2020-08-17,CZ064,CZ0643,161,120,3
2020-08-17,CZ064,CZ0644,189,158,15
2020-08-17,CZ064,CZ0645,96,48,2
2020-08-17,CZ064,CZ0646,67,59,0
2020-08-17,CZ064,CZ0647,142,127,0
2020-08-17,CZ071,CZ0711,10,10,0
2020-08-17,CZ071,CZ0712,778,717,24
2020-08-17,CZ071,CZ0713,146,125,0
2020-08-17,CZ071,CZ0714,110,104,1
2020-08-17,CZ071,CZ0715,76,68,0
2020-08-17,CZ072,CZ0721,68,59,0
2020-08-17,CZ072,CZ0722,278,211,3
2020-08-17,CZ072,CZ0723,85,73,0
2020-08-17,CZ072,CZ0724,224,180,2
2020-08-17,CZ080,CZ0801,37,40,1
2020-08-17,CZ080,CZ0802,1125,834,17
2020-08-17,CZ080,CZ0803,2388,2364,19
2020-08-17,CZ080,CZ0804,217,190,7
2020-08-17,CZ080,CZ0805,327,258,10
2020-08-17,CZ080,CZ0806,908,786,38
2020-08-17,,,10,389,0
2020-08-18,CZ010,CZ0100,4212,3536,114
2020-08-18,CZ020,CZ020A,372,327,5
2020-08-18,CZ020,CZ020B,111,66,2
2020-08-18,CZ020,CZ020C,40,27,0
2020-08-18,CZ020,CZ0201,143,116,1
2020-08-18,CZ020,CZ0202,151,134,1
2020-08-18,CZ020,CZ0203,236,170,6
2020-08-18,CZ020,CZ0204,159,122,1
2020-08-18,CZ020,CZ0205,117,97,1
2020-08-18,CZ020,CZ0206,203,180,2
2020-08-18,CZ020,CZ0207,144,103,1
2020-08-18,CZ020,CZ0208,158,135,2
2020-08-18,CZ020,CZ0209,430,375,4
2020-08-18,CZ031,CZ0311,92,69,0
2020-08-18,CZ031,CZ0312,37,26,0
2020-08-18,CZ031,CZ0313,47,41,0
2020-08-18,CZ031,CZ0314,47,26,0
2020-08-18,CZ031,CZ0315,102,86,5
2020-08-18,CZ031,CZ0316,76,55,1
2020-08-18,CZ031,CZ0317,69,58,0
2020-08-18,CZ032,CZ0321,364,351,8
2020-08-18,CZ032,CZ0322,161,100,2
2020-08-18,CZ032,CZ0323,198,157,3
2020-08-18,CZ032,CZ0324,54,43,5
2020-08-18,CZ032,CZ0325,69,30,0
2020-08-18,CZ032,CZ0326,24,14,0
2020-08-18,CZ032,CZ0327,58,56,2
2020-08-18,CZ041,CZ0411,335,293,35
2020-08-18,CZ041,CZ0412,104,96,3
2020-08-18,CZ041,CZ0413,78,79,0
2020-08-18,CZ042,CZ0421,60,57,0
2020-08-18,CZ042,CZ0422,64,37,1
2020-08-18,CZ042,CZ0423,328,298,11
2020-08-18,CZ042,CZ0424,52,34,3
2020-08-18,CZ042,CZ0425,65,71,6
2020-08-18,CZ042,CZ0426,83,77,0
2020-08-18,CZ042,CZ0427,118,110,0
2020-08-18,CZ051,CZ0511,45,37,0
2020-08-18,CZ051,CZ0512,155,136,2
2020-08-18,CZ051,CZ0513,216,183,2
2020-08-18,CZ051,CZ0514,77,64,1
2020-08-18,CZ052,CZ0521,170,119,1
2020-08-18,CZ052,CZ0522,52,38,1
2020-08-18,CZ052,CZ0523,111,90,0
2020-08-18,CZ052,CZ0524,63,35,1
2020-08-18,CZ052,CZ0525,47,44,1
2020-08-18,CZ053,CZ0531,149,113,1
2020-08-18,CZ053,CZ0532,241,180,5
2020-08-18,CZ053,CZ0533,82,71,3
2020-08-18,CZ053,CZ0534,99,75,2
2020-08-18,CZ063,CZ0631,163,120,4
2020-08-18,CZ063,CZ0632,174,150,8
2020-08-18,CZ063,CZ0633,36,32,0
2020-08-18,CZ063,CZ0634,73,50,1
2020-08-18,CZ063,CZ0635,82,72,0
2020-08-18,CZ064,CZ0641,50,44,0
2020-08-18,CZ064,CZ0642,558,464,6
2020-08-18,CZ064,CZ0643,162,123,3
2020-08-18,CZ064,CZ0644,190,163,15
2020-08-18,CZ064,CZ0645,104,51,2
2020-08-18,CZ064,CZ0646,69,60,0
2020-08-18,CZ064,CZ0647,144,127,0
2020-08-18,CZ071,CZ0711,10,10,0
2020-08-18,CZ071,CZ0712,778,719,24
2020-08-18,CZ071,CZ0713,146,129,0
2020-08-18,CZ071,CZ0714,113,107,1
2020-08-18,CZ071,CZ0715,77,68,0
2020-08-18,CZ072,CZ0721,69,59,0
2020-08-18,CZ072,CZ0722,305,214,3
2020-08-18,CZ072,CZ0723,87,74,0
2020-08-18,CZ072,CZ0724,225,183,2
2020-08-18,CZ080,CZ0801,37,40,1
2020-08-18,CZ080,CZ0802,1129,859,17
2020-08-18,CZ080,CZ0803,2390,2381,19
2020-08-18,CZ080,CZ0804,217,195,7
2020-08-18,CZ080,CZ0805,334,258,10
2020-08-18,CZ080,CZ0806,913,806,38
2020-08-18,,,10,393,0
2020-08-19,CZ010,CZ0100,4294,3604,116
2020-08-19,CZ020,CZ020A,378,329,5
2020-08-19,CZ020,CZ020B,119,74,2
2020-08-19,CZ020,CZ020C,40,27,0
2020-08-19,CZ020,CZ0201,148,117,1
2020-08-19,CZ020,CZ0202,153,135,1
2020-08-19,CZ020,CZ0203,237,177,6
2020-08-19,CZ020,CZ0204,168,127,1
2020-08-19,CZ020,CZ0205,119,97,2
2020-08-19,CZ020,CZ0206,206,183,2
2020-08-19,CZ020,CZ0207,144,103,1
2020-08-19,CZ020,CZ0208,160,137,2
2020-08-19,CZ020,CZ0209,432,386,4
2020-08-19,CZ031,CZ0311,96,70,0
2020-08-19,CZ031,CZ0312,38,26,0
2020-08-19,CZ031,CZ0313,50,44,0
2020-08-19,CZ031,CZ0314,48,26,0
2020-08-19,CZ031,CZ0315,103,89,5
2020-08-19,CZ031,CZ0316,78,55,1
2020-08-19,CZ031,CZ0317,73,59,0
2020-08-19,CZ032,CZ0321,364,351,8
2020-08-19,CZ032,CZ0322,162,101,2
2020-08-19,CZ032,CZ0323,209,160,3
2020-08-19,CZ032,CZ0324,54,45,5
2020-08-19,CZ032,CZ0325,74,32,0
2020-08-19,CZ032,CZ0326,24,14,0
2020-08-19,CZ032,CZ0327,58,56,2
2020-08-19,CZ041,CZ0411,338,293,35
2020-08-19,CZ041,CZ0412,105,96,3
2020-08-19,CZ041,CZ0413,78,80,0
2020-08-19,CZ042,CZ0421,60,57,0
2020-08-19,CZ042,CZ0422,66,39,1
2020-08-19,CZ042,CZ0423,330,300,11
2020-08-19,CZ042,CZ0424,52,34,3
2020-08-19,CZ042,CZ0425,66,72,6
2020-08-19,CZ042,CZ0426,83,77,0
2020-08-19,CZ042,CZ0427,120,111,0
2020-08-19,CZ051,CZ0511,45,37,0
2020-08-19,CZ051,CZ0512,155,138,2
2020-08-19,CZ051,CZ0513,220,187,2
2020-08-19,CZ051,CZ0514,77,65,1
2020-08-19,CZ052,CZ0521,173,123,1
2020-08-19,CZ052,CZ0522,54,38,1
2020-08-19,CZ052,CZ0523,117,95,0
2020-08-19,CZ052,CZ0524,65,38,1
2020-08-19,CZ052,CZ0525,47,44,1
2020-08-19,CZ053,CZ0531,150,115,1
2020-08-19,CZ053,CZ0532,250,180,5
2020-08-19,CZ053,CZ0533,82,71,3
2020-08-19,CZ053,CZ0534,103,76,2
2020-08-19,CZ063,CZ0631,169,124,4
2020-08-19,CZ063,CZ0632,174,152,8
2020-08-19,CZ063,CZ0633,38,32,0
2020-08-19,CZ063,CZ0634,76,50,1
2020-08-19,CZ063,CZ0635,84,73,0
2020-08-19,CZ064,CZ0641,50,44,0
2020-08-19,CZ064,CZ0642,567,472,6
2020-08-19,CZ064,CZ0643,166,123,3
2020-08-19,CZ064,CZ0644,193,169,15
2020-08-19,CZ064,CZ0645,115,55,2
2020-08-19,CZ064,CZ0646,74,60,0
2020-08-19,CZ064,CZ0647,147,133,0
2020-08-19,CZ071,CZ0711,10,10,0
2020-08-19,CZ071,CZ0712,784,724,24
2020-08-19,CZ071,CZ0713,148,129,0
2020-08-19,CZ071,CZ0714,113,107,1
2020-08-19,CZ071,CZ0715,80,68,0
2020-08-19,CZ072,CZ0721,69,59,0
2020-08-19,CZ072,CZ0722,306,215,3
2020-08-19,CZ072,CZ0723,87,75,0
2020-08-19,CZ072,CZ0724,227,185,2
2020-08-19,CZ080,CZ0801,38,40,1
2020-08-19,CZ080,CZ0802,1137,914,17
2020-08-19,CZ080,CZ0803,2398,2389,19
2020-08-19,CZ080,CZ0804,221,195,7
2020-08-19,CZ080,CZ0805,342,263,10
2020-08-19,CZ080,CZ0806,918,817,38
2020-08-19,,,10,393,0
2020-08-20,CZ010,CZ0100,4339,3658,117
2020-08-20,CZ020,CZ020A,384,332,5
2020-08-20,CZ020,CZ020B,126,78,2
2020-08-20,CZ020,CZ020C,40,27,0
2020-08-20,CZ020,CZ0201,148,120,1
2020-08-20,CZ020,CZ0202,154,136,1
2020-08-20,CZ020,CZ0203,241,178,6
2020-08-20,CZ020,CZ0204,169,135,1
2020-08-20,CZ020,CZ0205,120,99,2
2020-08-20,CZ020,CZ0206,207,184,2
2020-08-20,CZ020,CZ0207,150,110,1
2020-08-20,CZ020,CZ0208,164,137,2
2020-08-20,CZ020,CZ0209,437,394,4
2020-08-20,CZ031,CZ0311,97,71,0
2020-08-20,CZ031,CZ0312,38,26,0
2020-08-20,CZ031,CZ0313,50,45,0
2020-08-20,CZ031,CZ0314,51,28,0
2020-08-20,CZ031,CZ0315,103,89,5
2020-08-20,CZ031,CZ0316,81,56,1
2020-08-20,CZ031,CZ0317,73,59,0
2020-08-20,CZ032,CZ0321,364,351,8
2020-08-20,CZ032,CZ0322,164,106,3
2020-08-20,CZ032,CZ0323,212,165,3
2020-08-20,CZ032,CZ0324,55,45,5
2020-08-20,CZ032,CZ0325,74,32,0
2020-08-20,CZ032,CZ0326,24,14,0
2020-08-20,CZ032,CZ0327,58,56,2
2020-08-20,CZ041,CZ0411,339,297,35
2020-08-20,CZ041,CZ0412,110,98,3
2020-08-20,CZ041,CZ0413,78,80,0
2020-08-20,CZ042,CZ0421,60,57,0
2020-08-20,CZ042,CZ0422,66,39,1
2020-08-20,CZ042,CZ0423,332,300,11
2020-08-20,CZ042,CZ0424,52,34,3
2020-08-20,CZ042,CZ0425,66,74,6
2020-08-20,CZ042,CZ0426,83,78,0
2020-08-20,CZ042,CZ0427,124,111,0
2020-08-20,CZ051,CZ0511,45,37,0
2020-08-20,CZ051,CZ0512,155,138,2
2020-08-20,CZ051,CZ0513,223,190,2
2020-08-20,CZ051,CZ0514,77,65,1
2020-08-20,CZ052,CZ0521,177,123,1
2020-08-20,CZ052,CZ0522,55,38,1
2020-08-20,CZ052,CZ0523,120,98,0
2020-08-20,CZ052,CZ0524,67,38,1
2020-08-20,CZ052,CZ0525,49,44,1
2020-08-20,CZ053,CZ0531,157,116,1
2020-08-20,CZ053,CZ0532,258,183,5
2020-08-20,CZ053,CZ0533,82,71,3
2020-08-20,CZ053,CZ0534,118,85,2
2020-08-20,CZ063,CZ0631,170,125,5
2020-08-20,CZ063,CZ0632,178,153,8
2020-08-20,CZ063,CZ0633,39,33,0
2020-08-20,CZ063,CZ0634,81,51,1
2020-08-20,CZ063,CZ0635,85,74,0
2020-08-20,CZ064,CZ0641,50,44,0
2020-08-20,CZ064,CZ0642,591,489,6
2020-08-20,CZ064,CZ0643,169,130,3
2020-08-20,CZ064,CZ0644,193,169,15
2020-08-20,CZ064,CZ0645,121,56,2
2020-08-20,CZ064,CZ0646,76,60,0
2020-08-20,CZ064,CZ0647,147,135,0
2020-08-20,CZ071,CZ0711,10,10,0
2020-08-20,CZ071,CZ0712,786,726,24
2020-08-20,CZ071,CZ0713,148,129,0
2020-08-20,CZ071,CZ0714,113,108,1
2020-08-20,CZ071,CZ0715,82,68,0
2020-08-20,CZ072,CZ0721,69,59,0
2020-08-20,CZ072,CZ0722,311,217,3
2020-08-20,CZ072,CZ0723,87,76,0
2020-08-20,CZ072,CZ0724,229,185,2
2020-08-20,CZ080,CZ0801,38,41,1
2020-08-20,CZ080,CZ0802,1138,950,17
2020-08-20,CZ080,CZ0803,2402,2399,19
2020-08-20,CZ080,CZ0804,224,197,7
2020-08-20,CZ080,CZ0805,352,269,10
2020-08-20,CZ080,CZ0806,923,828,38
2020-08-20,,,10,397,0
2020-08-21,CZ010,CZ0100,4464,3710,117
2020-08-21,CZ020,CZ020A,389,339,5
2020-08-21,CZ020,CZ020B,129,88,2
2020-08-21,CZ020,CZ020C,40,28,0
2020-08-21,CZ020,CZ0201,150,121,1
2020-08-21,CZ020,CZ0202,155,138,1
2020-08-21,CZ020,CZ0203,248,183,6
2020-08-21,CZ020,CZ0204,190,136,1
2020-08-21,CZ020,CZ0205,124,100,2
2020-08-21,CZ020,CZ0206,212,186,2
2020-08-21,CZ020,CZ0207,159,113,1
2020-08-21,CZ020,CZ0208,168,142,2
2020-08-21,CZ020,CZ0209,441,406,4
2020-08-21,CZ031,CZ0311,110,75,0
2020-08-21,CZ031,CZ0312,38,27,0
2020-08-21,CZ031,CZ0313,55,45,0
2020-08-21,CZ031,CZ0314,54,32,0
2020-08-21,CZ031,CZ0315,103,91,5
2020-08-21,CZ031,CZ0316,84,61,1
2020-08-21,CZ031,CZ0317,79,63,0
2020-08-21,CZ032,CZ0321,364,352,8
2020-08-21,CZ032,CZ0322,165,111,3
2020-08-21,CZ032,CZ0323,219,171,3
2020-08-21,CZ032,CZ0324,56,46,5
2020-08-21,CZ032,CZ0325,74,33,0
2020-08-21,CZ032,CZ0326,24,14,0
2020-08-21,CZ032,CZ0327,59,56,2
2020-08-21,CZ041,CZ0411,343,299,35
2020-08-21,CZ041,CZ0412,114,99,3
2020-08-21,CZ041,CZ0413,79,80,0
2020-08-21,CZ042,CZ0421,62,57,0
2020-08-21,CZ042,CZ0422,70,42,1
2020-08-21,CZ042,CZ0423,335,305,11
2020-08-21,CZ042,CZ0424,56,37,3
2020-08-21,CZ042,CZ0425,66,74,6
2020-08-21,CZ042,CZ0426,88,79,0
2020-08-21,CZ042,CZ0427,126,112,0
2020-08-21,CZ051,CZ0511,45,38,0
2020-08-21,CZ051,CZ0512,157,141,2
2020-08-21,CZ051,CZ0513,227,196,2
2020-08-21,CZ051,CZ0514,78,69,1
2020-08-21,CZ052,CZ0521,178,124,1
2020-08-21,CZ052,CZ0522,56,41,2
2020-08-21,CZ052,CZ0523,125,99,0
2020-08-21,CZ052,CZ0524,69,41,1
2020-08-21,CZ052,CZ0525,50,45,1
2020-08-21,CZ053,CZ0531,164,117,1
2020-08-21,CZ053,CZ0532,270,185,5
2020-08-21,CZ053,CZ0533,84,71,3
2020-08-21,CZ053,CZ0534,122,89,2
2020-08-21,CZ063,CZ0631,171,125,5
2020-08-21,CZ063,CZ0632,182,153,8
2020-08-21,CZ063,CZ0633,46,34,0
2020-08-21,CZ063,CZ0634,88,52,1
2020-08-21,CZ063,CZ0635,92,74,0
2020-08-21,CZ064,CZ0641,52,47,0
2020-08-21,CZ064,CZ0642,611,498,6
2020-08-21,CZ064,CZ0643,177,135,3
2020-08-21,CZ064,CZ0644,193,170,15
2020-08-21,CZ064,CZ0645,131,57,3
2020-08-21,CZ064,CZ0646,85,61,0
2020-08-21,CZ064,CZ0647,148,135,0
2020-08-21,CZ071,CZ0711,10,10,0
2020-08-21,CZ071,CZ0712,797,732,25
2020-08-21,CZ071,CZ0713,150,130,0
2020-08-21,CZ071,CZ0714,114,108,1
2020-08-21,CZ071,CZ0715,84,70,0
2020-08-21,CZ072,CZ0721,70,60,0
2020-08-21,CZ072,CZ0722,326,218,3
2020-08-21,CZ072,CZ0723,87,76,0
2020-08-21,CZ072,CZ0724,232,189,2
2020-08-21,CZ080,CZ0801,38,41,1
2020-08-21,CZ080,CZ0802,1154,964,17
2020-08-21,CZ080,CZ0803,2410,2406,19
2020-08-21,CZ080,CZ0804,230,202,7
2020-08-21,CZ080,CZ0805,363,274,10
2020-08-21,CZ080,CZ0806,940,834,38
2020-08-21,,,10,407,0
2020-08-22,CZ010,CZ0100,4543,3758,117
2020-08-22,CZ020,CZ020A,393,339,5
2020-08-22,CZ020,CZ020B,131,89,2
2020-08-22,CZ020,CZ020C,40,28,0
2020-08-22,CZ020,CZ0201,150,121,1
2020-08-22,CZ020,CZ0202,159,138,1
2020-08-22,CZ020,CZ0203,251,187,6
2020-08-22,CZ020,CZ0204,194,137,1
2020-08-22,CZ020,CZ0205,124,100,2
2020-08-22,CZ020,CZ0206,214,189,2
2020-08-22,CZ020,CZ0207,165,113,1
2020-08-22,CZ020,CZ0208,169,143,2
2020-08-22,CZ020,CZ0209,446,409,4
2020-08-22,CZ031,CZ0311,112,76,0
2020-08-22,CZ031,CZ0312,38,27,0
2020-08-22,CZ031,CZ0313,56,45,0
2020-08-22,CZ031,CZ0314,56,32,0
2020-08-22,CZ031,CZ0315,103,91,5
2020-08-22,CZ031,CZ0316,84,61,1
2020-08-22,CZ031,CZ0317,79,63,0
2020-08-22,CZ032,CZ0321,364,352,8
2020-08-22,CZ032,CZ0322,167,111,3
2020-08-22,CZ032,CZ0323,224,172,3
2020-08-22,CZ032,CZ0324,56,46,5
2020-08-22,CZ032,CZ0325,88,33,0
2020-08-22,CZ032,CZ0326,24,14,0
2020-08-22,CZ032,CZ0327,59,56,2
2020-08-22,CZ041,CZ0411,343,299,35
2020-08-22,CZ041,CZ0412,115,99,3
2020-08-22,CZ041,CZ0413,79,80,0
2020-08-22,CZ042,CZ0421,65,57,0
2020-08-22,CZ042,CZ0422,70,43,1
2020-08-22,CZ042,CZ0423,335,305,11
2020-08-22,CZ042,CZ0424,56,37,3
2020-08-22,CZ042,CZ0425,66,75,6
2020-08-22,CZ042,CZ0426,89,79,0
2020-08-22,CZ042,CZ0427,126,112,0
2020-08-22,CZ051,CZ0511,45,38,0
2020-08-22,CZ051,CZ0512,157,141,2
2020-08-22,CZ051,CZ0513,229,196,2
2020-08-22,CZ051,CZ0514,78,69,1
2020-08-22,CZ052,CZ0521,181,124,1
2020-08-22,CZ052,CZ0522,57,41,2
2020-08-22,CZ052,CZ0523,126,100,0
2020-08-22,CZ052,CZ0524,69,41,1
2020-08-22,CZ052,CZ0525,50,45,1
2020-08-22,CZ053,CZ0531,165,118,1
2020-08-22,CZ053,CZ0532,271,185,5
2020-08-22,CZ053,CZ0533,84,71,3
2020-08-22,CZ053,CZ0534,122,89,2
2020-08-22,CZ063,CZ0631,174,128,5
2020-08-22,CZ063,CZ0632,182,154,8
2020-08-22,CZ063,CZ0633,46,34,0
2020-08-22,CZ063,CZ0634,94,52,1
2020-08-22,CZ063,CZ0635,102,75,0
2020-08-22,CZ064,CZ0641,52,47,0
2020-08-22,CZ064,CZ0642,624,503,6
2020-08-22,CZ064,CZ0643,182,135,3
2020-08-22,CZ064,CZ0644,193,170,15
2020-08-22,CZ064,CZ0645,136,58,3
2020-08-22,CZ064,CZ0646,85,61,0
2020-08-22,CZ064,CZ0647,148,135,0
2020-08-22,CZ071,CZ0711,11,10,0
2020-08-22,CZ071,CZ0712,797,732,25
2020-08-22,CZ071,CZ0713,150,130,0
2020-08-22,CZ071,CZ0714,115,108,1
2020-08-22,CZ071,CZ0715,84,70,0
2020-08-22,CZ072,CZ0721,71,60,0
2020-08-22,CZ072,CZ0722,332,218,3
2020-08-22,CZ072,CZ0723,87,76,0
2020-08-22,CZ072,CZ0724,232,189,2
2020-08-22,CZ080,CZ0801,38,41,1
2020-08-22,CZ080,CZ0802,1157,1002,17
2020-08-22,CZ080,CZ0803,2413,2408,19
2020-08-22,CZ080,CZ0804,233,202,7
2020-08-22,CZ080,CZ0805,364,275,10
2020-08-22,CZ080,CZ0806,947,837,38
2020-08-22,,,10,412,0
2020-08-23,CZ010,CZ0100,4575,3791,119
2020-08-23,CZ020,CZ020A,393,339,5
2020-08-23,CZ020,CZ020B,131,90,2
2020-08-23,CZ020,CZ020C,40,28,0
2020-08-23,CZ020,CZ0201,150,121,1
2020-08-23,CZ020,CZ0202,160,140,1
2020-08-23,CZ020,CZ0203,253,190,6
2020-08-23,CZ020,CZ0204,197,137,1
2020-08-23,CZ020,CZ0205,124,100,2
2020-08-23,CZ020,CZ0206,215,195,2
2020-08-23,CZ020,CZ0207,165,113,2
2020-08-23,CZ020,CZ0208,175,143,2
2020-08-23,CZ020,CZ0209,449,411,4
2020-08-23,CZ031,CZ0311,112,77,0
2020-08-23,CZ031,CZ0312,38,27,0
2020-08-23,CZ031,CZ0313,56,45,0
2020-08-23,CZ031,CZ0314,56,32,0
2020-08-23,CZ031,CZ0315,104,96,5
2020-08-23,CZ031,CZ0316,84,62,1
2020-08-23,CZ031,CZ0317,79,63,0
2020-08-23,CZ032,CZ0321,364,352,8
2020-08-23,CZ032,CZ0322,167,111,3
2020-08-23,CZ032,CZ0323,231,173,3
2020-08-23,CZ032,CZ0324,56,46,5
2020-08-23,CZ032,CZ0325,88,33,0
2020-08-23,CZ032,CZ0326,24,17,0
2020-08-23,CZ032,CZ0327,59,56,2
2020-08-23,CZ041,CZ0411,343,299,35
2020-08-23,CZ041,CZ0412,115,99,3
2020-08-23,CZ041,CZ0413,80,80,0
2020-08-23,CZ042,CZ0421,65,57,0
2020-08-23,CZ042,CZ0422,70,47,1
2020-08-23,CZ042,CZ0423,335,305,11
2020-08-23,CZ042,CZ0424,56,37,3
2020-08-23,CZ042,CZ0425,66,75,6
2020-08-23,CZ042,CZ0426,89,79,0
2020-08-23,CZ042,CZ0427,126,113,0
2020-08-23,CZ051,CZ0511,46,38,0
2020-08-23,CZ051,CZ0512,157,141,2
2020-08-23,CZ051,CZ0513,230,196,2
2020-08-23,CZ051,CZ0514,80,69,1
2020-08-23,CZ052,CZ0521,185,128,1
2020-08-23,CZ052,CZ0522,59,41,2
2020-08-23,CZ052,CZ0523,129,100,0
2020-08-23,CZ052,CZ0524,69,41,1
2020-08-23,CZ052,CZ0525,50,45,1
2020-08-23,CZ053,CZ0531,165,118,1
2020-08-23,CZ053,CZ0532,271,185,5
2020-08-23,CZ053,CZ0533,84,71,3
2020-08-23,CZ053,CZ0534,122,89,2
2020-08-23,CZ063,CZ0631,174,128,5
2020-08-23,CZ063,CZ0632,187,154,8
2020-08-23,CZ063,CZ0633,50,34,0
2020-08-23,CZ063,CZ0634,94,52,1
2020-08-23,CZ063,CZ0635,107,76,0
2020-08-23,CZ064,CZ0641,54,47,0
