datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",55-59,11,0,11
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",60-64,4,0,4
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",65-69,5,0,5
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",70-74,3,0,3
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",75-79,2,0,2
2021-01-16,Comirnaty,CZ042,"Ústecký kraj",80+,1,0,1
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",18-24,14,0,14
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",25-29,13,0,13
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",30-34,14,0,14
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",35-39,29,0,29
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",40-44,41,0,41
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",45-49,50,0,50
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",50-54,61,0,61
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",55-59,51,0,51
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",60-64,56,0,56
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",65-69,47,0,47
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",70-74,39,0,39
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",75-79,22,0,22
2021-01-16,Comirnaty,CZ052,"Královéhradecký kraj",80+,26,0,26
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",25-29,2,0,2
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",30-34,3,0,3
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",35-39,3,0,3
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",40-44,2,0,2
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",45-49,6,0,6
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",50-54,6,0,6
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",55-59,9,0,9
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",60-64,9,0,9
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",65-69,3,0,3
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",70-74,3,0,3
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",75-79,2,0,2
2021-01-16,Comirnaty,CZ064,"Jihomoravský kraj",80+,1,0,1
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",25-29,1,0,1
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",30-34,2,0,2
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",40-44,3,0,3
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",45-49,1,0,1
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",50-54,1,0,1
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",60-64,1,0,1
2021-01-16,Comirnaty,CZ071,"Olomoucký kraj",80+,165,0,165
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",18-24,7,0,7
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",25-29,2,0,2
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",30-34,2,0,2
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",35-39,9,0,9
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",40-44,18,0,18
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",45-49,24,0,24
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",50-54,20,0,20
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",55-59,14,0,14
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",60-64,12,0,12
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",65-69,11,0,11
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",70-74,1,0,1
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",75-79,2,0,2
2021-01-16,Comirnaty,CZ072,"Zlínský kraj",80+,31,0,31
2021-01-16,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,1,0,1
2021-01-16,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,1,0,1
2021-01-16,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,2,0,2
2021-01-16,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,2,0,2
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,5,0,5
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,2,0,2
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,4,0,4
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,7,0,7
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,14,0,14
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,16,0,16
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,30,0,30
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,28,0,28
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,15,0,15
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,15,0,15
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,25,0,25
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,30,0,30
2021-01-16,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,109,0,109
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",18-24,8,24,32
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",25-29,17,68,85
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",30-34,15,63,78
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",35-39,14,51,65
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",40-44,13,87,100
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",45-49,15,97,112
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",50-54,16,73,89
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",55-59,20,51,71
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",60-64,17,54,71
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",65-69,24,27,51
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",70-74,21,13,34
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",75-79,59,5,64
2021-01-17,Comirnaty,CZ010,"Hlavní město Praha",80+,1012,4,1016
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",18-24,1,0,1
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",25-29,1,0,1
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",30-34,3,0,3
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",35-39,2,0,2
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",40-44,4,0,4
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",45-49,5,0,5
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",50-54,3,0,3
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",55-59,3,0,3
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",60-64,5,0,5
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",65-69,7,0,7
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",70-74,3,0,3
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",75-79,1,0,1
2021-01-17,Comirnaty,CZ032,"Plzeňský kraj",80+,22,0,22
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",18-24,8,0,8
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",25-29,10,0,10
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",30-34,6,0,6
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",35-39,11,0,11
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",40-44,13,0,13
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",45-49,16,0,16
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",50-54,8,0,8
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",55-59,7,0,7
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",60-64,4,0,4
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",65-69,2,0,2
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",70-74,2,0,2
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",75-79,1,0,1
2021-01-17,Comirnaty,CZ042,"Ústecký kraj",80+,10,0,10
2021-01-17,Comirnaty,CZ051,"Liberecký kraj",55-59,1,0,1
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",18-24,21,0,21
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",25-29,23,0,23
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",30-34,23,0,23
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",35-39,16,0,16
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",40-44,27,0,27
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",45-49,35,0,35
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",50-54,27,0,27
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",55-59,33,0,33
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",60-64,28,0,28
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",65-69,34,0,34
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",70-74,28,0,28
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",75-79,22,0,22
2021-01-17,Comirnaty,CZ052,"Královéhradecký kraj",80+,38,0,38
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",25-29,2,0,2
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",35-39,4,0,4
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",40-44,8,1,9
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",45-49,12,1,13
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",50-54,10,1,11
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",55-59,3,1,4
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",60-64,11,1,12
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",65-69,6,0,6
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",70-74,1,0,1
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",75-79,3,0,3
2021-01-17,Comirnaty,CZ064,"Jihomoravský kraj",80+,1,0,1
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",18-24,1,0,1
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",25-29,2,0,2
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",35-39,8,0,8
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",40-44,6,0,6
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",45-49,14,0,14
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",50-54,12,0,12
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",55-59,8,0,8
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",60-64,9,0,9
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",65-69,6,0,6
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",70-74,7,0,7
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",75-79,11,0,11
2021-01-17,Comirnaty,CZ071,"Olomoucký kraj",80+,211,0,211
2021-01-17,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,1,0,1
2021-01-17,Comirnaty,CZ080,"Moravskoslezský kraj",80+,205,0,205
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,2,0,2
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,3,0,3
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,6,0,6
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,4,0,4
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,5,0,5
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,3,0,3
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,8,0,8
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,7,0,7
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,6,0,6
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,5,0,5
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,12,0,12
2021-01-17,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,27,0,27
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",18-24,39,54,93
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",25-29,66,88,154
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",30-34,93,101,194
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",35-39,100,91,191
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",40-44,150,152,302
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",45-49,162,161,323
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",50-54,114,137,251
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",55-59,128,96,224
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",60-64,85,102,187
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",65-69,98,91,189
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",70-74,138,46,184
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",75-79,122,19,141
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",80+,1808,16,1824
2021-01-18,Comirnaty,CZ010,"Hlavní město Praha",nezařazeno,0,2,2
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",18-24,34,0,34
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",25-29,38,0,38
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",30-34,55,0,55
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",35-39,80,0,80
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",40-44,118,0,118
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",45-49,146,0,146
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",50-54,113,0,113
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",55-59,117,0,117
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",60-64,96,0,96
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",65-69,54,0,54
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",70-74,39,0,39
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",75-79,12,0,12
2021-01-18,Comirnaty,CZ020,"Středočeský kraj",80+,88,0,88
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",18-24,4,0,4
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",25-29,6,0,6
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",30-34,18,0,18
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",35-39,30,0,30
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",40-44,47,0,47
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",45-49,46,0,46
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",50-54,44,0,44
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",55-59,39,0,39
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",60-64,47,0,47
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",65-69,53,0,53
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",70-74,40,0,40
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",75-79,89,0,89
2021-01-18,Comirnaty,CZ031,"Jihočeský kraj",80+,323,0,323
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",0-17,1,0,1
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",18-24,14,0,14
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",25-29,17,0,17
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",30-34,22,0,22
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",35-39,41,0,41
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",40-44,61,0,61
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",45-49,59,0,59
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",50-54,51,0,51
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",55-59,41,0,41
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",60-64,35,0,35
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",65-69,38,0,38
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",70-74,20,0,20
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",75-79,18,0,18
2021-01-18,Comirnaty,CZ032,"Plzeňský kraj",80+,220,0,220
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",18-24,6,0,6
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",25-29,4,0,4
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",30-34,4,0,4
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",35-39,5,0,5
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",40-44,11,0,11
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",45-49,16,0,16
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",50-54,6,0,6
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",55-59,13,0,13
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",60-64,10,0,10
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",65-69,7,0,7
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",70-74,5,0,5
2021-01-18,Comirnaty,CZ041,"Karlovarský kraj",80+,27,0,27
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",18-24,14,0,14
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",25-29,16,0,16
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",30-34,23,0,23
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",35-39,32,0,32
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",40-44,45,0,45
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",45-49,58,0,58
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",50-54,70,0,70
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",55-59,60,0,60
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",60-64,46,0,46
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",65-69,23,0,23
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",70-74,13,0,13
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",75-79,7,0,7
2021-01-18,Comirnaty,CZ042,"Ústecký kraj",80+,77,0,77
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",18-24,21,0,21
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",25-29,16,0,16
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",30-34,18,0,18
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",35-39,25,0,25
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",40-44,50,0,50
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",45-49,57,0,57
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",50-54,45,0,45
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",55-59,34,0,34
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",60-64,23,0,23
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",65-69,21,0,21
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",70-74,12,0,12
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",75-79,5,0,5
2021-01-18,Comirnaty,CZ051,"Liberecký kraj",80+,42,0,42
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",18-24,6,0,6
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",25-29,16,0,16
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",30-34,21,0,21
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",35-39,41,0,41
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",40-44,50,0,50
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",45-49,53,0,53
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",50-54,46,0,46
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",55-59,45,0,45
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",60-64,54,0,54
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",65-69,41,0,41
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",70-74,17,0,17
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",75-79,19,0,19
2021-01-18,Comirnaty,CZ052,"Královéhradecký kraj",80+,63,0,63
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",0-17,1,0,1
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",18-24,19,0,19
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",25-29,31,0,31
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",30-34,33,0,33
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",35-39,45,0,45
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",40-44,70,0,70
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",45-49,74,0,74
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",50-54,71,0,71
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",55-59,52,0,52
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",60-64,55,0,55
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",65-69,30,0,30
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",70-74,9,0,9
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",75-79,4,0,4
2021-01-18,Comirnaty,CZ053,"Pardubický kraj",80+,2,0,2
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",18-24,11,0,11
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",25-29,16,0,16
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",30-34,25,0,25
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",35-39,34,0,34
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",40-44,44,0,44
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",45-49,54,0,54
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",50-54,39,0,39
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",55-59,36,0,36
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",60-64,21,0,21
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",65-69,17,0,17
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",70-74,13,0,13
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",75-79,14,0,14
2021-01-18,Comirnaty,CZ063,"Kraj Vysočina",80+,66,0,66
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",0-17,2,0,2
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",18-24,25,9,34
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",25-29,31,51,82
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",30-34,28,72,100
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",35-39,70,72,142
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",40-44,104,82,186
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",45-49,82,79,161
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",50-54,72,62,134
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",55-59,94,46,140
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",60-64,82,45,127
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",65-69,57,28,85
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",70-74,51,8,59
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",75-79,59,6,65
2021-01-18,Comirnaty,CZ064,"Jihomoravský kraj",80+,505,54,559
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",0-17,1,0,1
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",18-24,11,0,11
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",25-29,22,0,22
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",30-34,29,0,29
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",35-39,30,0,30
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",40-44,55,0,55
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",45-49,72,0,72
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",50-54,75,0,75
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",55-59,73,0,73
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",60-64,49,0,49
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",65-69,52,0,52
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",70-74,33,0,33
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",75-79,32,0,32
2021-01-18,Comirnaty,CZ071,"Olomoucký kraj",80+,589,0,589
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",18-24,12,0,12
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",25-29,20,0,20
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",30-34,26,0,26
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",35-39,35,0,35
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",40-44,48,0,48
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",45-49,62,0,62
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",50-54,52,0,52
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",55-59,53,0,53
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",60-64,59,0,59
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",65-69,29,0,29
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",70-74,17,0,17
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",75-79,4,0,4
2021-01-18,Comirnaty,CZ072,"Zlínský kraj",80+,85,0,85
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,10,0,10
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,31,0,31
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,32,0,32
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,54,0,54
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,67,0,67
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,72,0,72
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,49,0,49
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,53,0,53
2021-01-18,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,37,1,38
